,#scale(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Rs_Klypin(35),Mvir_all(36),M200b(37),M200c(38),M500c(39),M2500c(40),Xoff(41),Voff(42),Spin_Bullock(43),b_to_a(44),c_to_a(45),A[x](46),A[y](47),A[z](48),b_to_a(500c)(49),c_to_a(500c)(50),A[x](500c)(51),A[y](500c)(52),A[z](500c)(53),T/|U|(54),M_pe_Behroozi(55),M_pe_Diemer(56),Macc(57),Mpeak(58),Vacc(59),Vpeak(60),Halfmass_Scale(61),Acc_Rate_Inst(62),Acc_Rate_100Myr(63),Acc_Rate_1*Tdyn(64),Acc_Rate_2*Tdyn(65),Acc_Rate_Mpeak(66),Mpeak_Scale(67),Acc_Scale(68),First_Acc_Scale(69),First_Acc_Mvir(70),First_Acc_Vmax(71),Vmax@Mpeak(72)
3116,1.00035,3058477677,0.0,-1,1,3058477678,3058477678,-1,0,164000000000.0,164000000000.0,113.27,4.165,108.9,1,0.6283,115.51,4.8692400000000005,12.7064,46.52922,-358.27,222.58,-76.43,42880000000.0,8096000000.0,77200000000.0,0.050210000000000005,599905415,599905415,3058477677,37868,180,-1,599907004,599905588,5.3129800000000005,176230000000,178690000000,141070000000,116400000000,86276000000,13.3383,10.53,0.04278,0.6189,0.55203,-2.88848,6.15805,1.4217899999999999,0.70639,0.61898,-2.43126,4.9488199999999996,0.6763899999999999,0.5814,260100000000,67470000000,746800000000.0,1415000000000.0,158.85,218.49,0.6824,59.61,67.2,-243.9,-151.5,144.5,0.8683,0.8170000000000001,0.8170000000000001,746800000000.0,158.85,218.49
4879,1.00035,3058477664,0.0,-1,1,-1,-1,-1,0,151550000000.0,98270000000.0,95.501,8.403,75.26,1,0.6103,81.82,4.25044,12.516010000000001,47.246959999999994,-270.94,433.96,-437.64,-8741000000.0,-21350000000.0,27650000000.0,0.04386,681947086,681947086,3058477664,37855,180,-1,681947701,681947257,8.7251,98679000000,112580000000,83005000000,64060000000,30939000000,3.82367,4.03,0.040780000000000004,0.81675,0.77833,-5.12465,-2.67575,5.64077,0.8411200000000001,0.6736,-4.05204,-0.69927,5.10331,0.5274,115500000000,47020000000,98270000000.0,151300000000.0,81.82,99.93,0.4083,-6.438,-2.204,-3.2539999999999996,-4.26,1.831,0.6824,1.0,1.0,98270000000.0,81.82,88.86
6520,1.00035,3058477722,0.0,-1,1,3058477678,3058477678,-1,0,70060000000.0,70060000000.0,85.313,5.867,80.91,1,0.2343,87.15,4.55017,12.80701,46.69847,-179.82,419.54,-335.08,10660000000.0,6573000000.0,-8494000000.0,0.02903,744499741,744499741,3058477722,37913,180,-1,744500041,744499913,3.97831,73191000000,80552000000,57108000000,42797000000,29576000000,4.5435,14.59,0.030119999999999997,0.67908,0.66623,0.49618999999999996,-0.97325,5.32632,0.77859,0.75793,1.50758,-0.52877,3.7044099999999998,0.6702,91420000000,30670000000,66380000000.0,103200000000.0,90.95,104.46,0.2823,243.9,81.04,-4.821000000000001,-7.99,0.7753,0.7244,0.973,0.79,96500000000.0,91.41,93.15
7510,1.00035,3058477721,0.0,-1,1,3058477678,3058477678,-1,0,59560000000.0,59560000000.0,80.821,2.277,74.71,1,0.3363,83.49,4.5641099999999994,12.66666,46.71309,-5.54,453.46,-275.07,-620500000.0,-10760000000.0,2944000000.0,0.03702,777593430,777593430,3058477721,37912,180,-1,777593836,777593601,3.6259099999999997,63106000000,65695000000,56291000000,49340000000,33529000000,1.7647599999999999,4.84,0.02915,0.72522,0.58255,-0.33608000000000005,-1.3204,6.53061,0.6753100000000001,0.57097,-0.5739,-2.07324,5.64115,0.523,100400000000,24940000000,63240000000.0,122400000000.0,83.54,103.52,0.3844,-16.22,-35.13,-18.89,-15.57,1.305,0.7304,0.991,0.7240000000000001,122000000000.0,84.46,84.39
9381,1.00035,3058477670,0.0,-1,2,3058477727,3058477727,-1,0,46070000000.0,46070000000.0,74.188,1.399,73.25,1,0.6943,88.1,4.56944,12.84705,47.2037,-328.33,56.76,-239.66,-2818000000.0,-4333000000.0,-6526000000.0,0.04251,834642158,834642158,3058477670,37861,180,-1,834642661,834642329,2.10947,47295000000,51520000000,39526000000,34211000000,27941000000,3.2360900000000004,8.08,0.033319999999999995,0.7602300000000001,0.70699,4.425,2.00958,-1.65284,0.8649399999999999,0.7074699999999999,4.03693,-0.23856,-1.56498,0.557,94580000000,22220000000,62560000000.0,63920000000.0,75.26,93.0,0.2823,-3.338,-0.8659,-8.15,-3.32,2.548,0.7783,0.76,0.76,62560000000.0,75.26,79.81
174,1.00035,3060118225,0.0,-1,1,-1,-1,-1,0,3552000000000.0,3552000000000.0,315.749,29.12,271.78,1,0.2463,271.99,40.387190000000004,7.6715,47.173159999999996,180.59,-120.61,-467.64,-7427000000000.0,586200000000.0,-6462000000000.0,0.02817,265868283,265868283,3060118225,1678416,180,-1,265872192,265868461,28.183000000000003,3589200000000,5069600000000,2897900000000,2170700000000,1289600000000,10.0331,24.25,0.02827,0.82215,0.58716,-6.11599,14.8139,5.31016,0.77151,0.59124,-4.56957,12.2821,2.49687,0.6096,4270000000000,1813000000000,3552000000000.0,3552000000000.0,271.99,294.32,0.4083,500.8,461.0,291.6,181.4,139.3,1.0,1.0,1.0,3552000000000.0,271.99,271.99
378,1.00035,3060118187,0.0,-1,1,-1,-1,-1,0,1698670000000.0,1631000000000.0,243.627,25.944,208.13,1,0.3783,202.59,40.55523,7.351789999999999,46.99053,88.96,36.13,-274.25,1221000000000.0,-1119000000000.0,99780000000.0,0.01745,335538543,335538543,3060118187,1678378,180,-1,335541111,335538717,25.4147,1644700000000,1800100000000,1393900000000,1086800000000,536060000000,9.98241,11.92,0.01739,0.84547,0.8258200000000001,13.0178,-0.0236,-1.8519599999999998,0.81183,0.7399600000000001,10.6134,2.15807,0.017519999999999997,0.6,1896000000000,957800000000,1631000000000.0,1701000000000.0,202.59,228.3,0.3844,-238.5,127.1,1.495,35.59,65.06,0.9163,1.0,1.0,1631000000000.0,202.59,204.84
4787,1.00035,3060119858,0.0,-1,1,-1,-1,-1,0,100900000000.0,100700000000.0,96.289,10.443,77.69,1,0.2823,80.86,40.66601,6.93273,47.6647,285.99,62.23,-554.89,-5970000000.0,-3722000000.0,3466000000.0,0.00899,677741271,677741271,3060119858,1680049,180,-1,677741681,677741443,9.60854,104130000000,111220000000,85458000000,65286000000,34347000000,3.53824,7.28,0.00852,0.8871100000000001,0.7985,6.23911,-3.0433,1.26711,0.8779600000000001,0.81733,-3.79969,3.88907,-1.3330000000000002,0.5478,113400000000,57790000000,100700000000.0,101100000000.0,80.86,87.81,0.4204,-9.538,0.2889,2.23,2.77,2.9139999999999997,0.9973,1.0,1.0,100700000000.0,80.86,81.26
6773,1.00035,3060120011,0.0,-1,1,-1,-1,-1,0,68605300000.0,67190000000.0,84.135,7.983,67.1,1,0.2283,70.26,40.88074,7.9417800000000005,46.95414,-175.7,-270.91,-264.83,-2703000000.0,10060000000.0,18060000000.0,0.0472,752882567,752882567,3060120011,1680202,180,-1,752882925,752882740,8.606810000000001,69920000000,73464000000,57790000000,42934000000,21535000000,11.3436,9.1,0.044489999999999995,0.8135399999999999,0.74574,5.40791,0.75747,-4.0191,0.69385,0.64857,3.90311,2.57556,-2.93437,0.5398,76530000000,35300000000,67190000000.0,67600000000.0,70.26,84.43,0.2944,3.1,0.8041,0.8115,1.973,2.31,0.9584,1.0,1.0,67190000000.0,70.26,73.56
8584,1.00035,3060118176,0.0,-1,1,-1,-1,-1,0,52613300000.0,51110000000.0,76.802,7.932,62.19,1,0.2583,62.51,40.848009999999995,7.16212,46.8177,-187.97,-250.79,-250.04,-6115000000.0,4359000000.0,-2372000000.0,0.025769999999999998,810909634,810909634,3060118176,1678367,180,-1,810909829,810909804,8.86201,51384000000,58063000000,41843000000,32711000000,14584000000,8.7277,5.4,0.026510000000000002,0.9507899999999999,0.73068,-3.9262300000000003,-0.61011,5.302309999999999,0.86136,0.63164,-3.1726799999999997,-1.7509,4.20964,0.5920000000000001,56960000000,27940000000,51110000000.0,53020000000.0,62.51,71.2,0.3963,-3.338,-2.002,0.5427,2.113,2.575,0.9344,1.0,1.0,51110000000.0,62.51,64.83
175,1.00035,3060091450,0.0,-1,2,-1,-1,-1,0,3549000000000.0,3549000000000.0,315.672,43.342,253.38,1,0.4143,249.31,43.406490000000005,12.66775,20.40866,-116.31,426.4,-86.29,669100000000.0,-15090000000000.0,-7425000000000.0,0.04691,265912307,265912307,3060091450,1651641,180,-1,265916644,265912480,42.3967,3552300000000,4271300000000,2831700000000,2108900000000,979980000000,10.0433,16.91,0.0483,0.8348399999999999,0.7442,-5.53472,2.23572,15.9936,0.83725,0.6942,-3.71461,0.38977,12.6693,0.5872,3668000000000,2316000000000,3549000000000.0,3550000000000.0,249.31,259.81,0.5163,119.2,53.81,26.42,67.13,130.7,0.9823,1.0,1.0,3549000000000.0,249.31,249.37
505,1.00035,3060092449,0.0,-1,1,-1,-1,-1,0,1205000000000.0,1205000000000.0,220.189,20.94,185.74,1,0.2883,188.91,43.27499,11.93398,21.068070000000002,1.03,591.54,-129.7,1758000000000.0,587000000000.0,-1266000000000.0,0.04022,365036579,365036579,3060092449,1652640,180,-1,365038191,365036755,19.9986,1207000000000,1326000000000,994420000000,753590000000,436700000000,7.9915899999999995,26.3,0.039,0.77633,0.68405,1.24234,9.97669,7.64902,0.7296199999999999,0.67414,1.7782,7.689310000000001,6.3474900000000005,0.5828,1350000000000,629300000000,1205000000000.0,1205000000000.0,188.91,208.97,0.4324,0.0,20.0,75.77,64.96,68.45,0.9973,1.0,1.0,1205000000000.0,188.91,190.1
1623,1.00035,3060091437,0.0,-1,1,-1,-1,-1,0,345000000000.0,335400000000.0,143.791,16.464,116.07,1,0.2283,117.18,43.05396,12.57916,20.71089,-194.14,354.35,-326.99,-151000000000.0,63290000000.0,-20490000000.0,0.02481,503884943,503884943,3060091437,1651628,180,-1,503885695,503885116,16.4966,344290000000,377820000000,283360000000,212210000000,101130000000,5.03716,16.02,0.02414,0.79414,0.64388,-4.7216,1.58941,8.54043,0.7623300000000001,0.66457,-3.29225,2.76684,6.3502,0.5664,369300000000,198900000000,335400000000.0,348100000000.0,117.18,126.39,0.4324,-9.538,-0.5259,5.89,13.67,13.56,0.9614,1.0,1.0,335400000000.0,117.18,118.84
3487,1.00035,3060091457,0.0,-1,1,-1,-1,-1,0,277300000000.0,144200000000.0,108.523,18.601,85.75,1,0.6163,88.54,42.9904,12.675130000000001,21.21363,-137.66,479.76,-196.77,-43580000000.0,21630000000.0,22440000000.0,0.03163,619283293,619283293,3060091457,1651648,180,-1,619283820,619283466,12.3774,145700000000,171330000000,115990000000,73191000000,41707000000,3.7011300000000005,6.8,0.03202,0.904,0.8011199999999999,3.99896,-1.10859,6.01797,0.8274100000000001,0.73083,3.5319,-1.00332,3.87903,0.5716,151200000000,110700000000,144200000000.0,278500000000.0,88.54,111.3,0.5924,-19.08,-10.29,-2.391,-1.39,0.0,0.6403,1.0,1.0,144200000000.0,88.54,111.3
4843,1.00035,3060091420,0.0,-1,1,-1,-1,-1,0,99090000000.0,99090000000.0,95.765,6.489,81.55,1,0.5743,84.68,43.69426,12.71766,19.99045,-82.74,500.13,86.68,-20120000000.0,5995000000.0,10570000000.0,0.02804,680588153,680588153,3060091420,1651611,180,-1,680588585,680588317,7.66287,107540000000,111760000000,85458000000,69784000000,38299000000,2.57409,5.72,0.02625,0.98974,0.64705,0.05105,-1.14676,6.32763,0.89386,0.59277,0.28681,-0.66677,5.36085,0.5698,121400000000,41840000000,99090000000.0,99090000000.0,84.68,95.48,0.3483,32.67,12.24,0.4811,1.002,1.514,1.0,1.0,1.0,99090000000.0,84.68,84.68
4906,1.00035,3060091452,0.0,-1,1,3060091450,3060091450,-1,0,97590000000.0,97590000000.0,95.279,12.872,82.04,1,0.2463,76.57,43.32454,12.86657,20.634179999999997,-193.77,568.14,-92.76,-1374000000.0,23400000000.0,13630000000.0,0.02719,683154564,683154564,3060091452,1651643,180,-1,683155231,683154739,11.7018,113940000000,107540000000,78643000000,50294000000,29031000000,3.60267,5.16,0.03106,0.77055,0.61644,-2.5867400000000003,5.36661,6.15305,0.85077,0.7047100000000001,-1.04162,5.87467,0.17074,0.6604,102300000000,57930000000,132600000000.0,138900000000.0,89.01,96.17,0.3724,6.438,-9.654,-12.42,-9.086,0.0,0.6283,0.8079999999999999,0.8079999999999999,132600000000.0,89.01,90.41
7353,1.00035,3060094240,0.0,-1,1,-1,-1,-1,0,61200000000.0,61200000000.0,81.554,4.119,67.71,1,0.1323,77.3,44.101279999999996,12.31533,20.712870000000002,-319.47,495.34,-224.63,-2527000000.0,5959000000.0,380200.0,0.01891,771981718,771981718,3060094240,1654431,180,-1,771981894,771981891,4.9768,61470000000,66240000000,53292000000,43888000000,26033000000,3.7727199999999996,8.01,0.01614,0.9516600000000001,0.85561,-4.141030000000001,0.58987,4.28999,0.90917,0.80898,3.8460300000000003,-2.75353,-1.8656700000000002,0.5106,80280000000,20990000000,61200000000.0,61200000000.0,77.3,85.08,0.3184,16.22,5.13,1.156,1.7790000000000001,1.7530000000000001,1.0,1.0,1.0,61200000000.0,77.3,77.3
7659,1.00035,3060091413,0.0,-1,1,-1,-1,-1,0,68150000000.0,58330000000.0,80.262,1.965,72.08,1,0.3123,83.71,43.11148,12.72152,20.30152,-53.84,376.09,29.28,-9465000000.0,8518000000.0,-7177000000.0,0.053,782074019,782074019,3060091413,1651604,180,-1,782074505,782074189,3.48449,58471000000,61061000000,54928000000,49203000000,29985000000,1.77876,6.01,0.03947,0.8629399999999999,0.8149,4.73487,0.82744,1.59007,0.88707,0.76547,4.2904,1.23528,1.12964,0.4818,95890000000,22760000000,58330000000.0,110500000000.0,83.71,101.04,0.4864,-9.777000000000001,-1.9340000000000002,-7.541,-8.113,0.0,0.6163,1.0,0.67,103700000000.0,88.41,99.92
176,1.00035,3058478052,0.0,-1,1,-1,-1,-1,0,3507000000000.0,3507000000000.0,314.423,51.336,261.12,1,0.9343,239.84,3.9336699999999998,18.07893,44.57557,-234.42,117.42,-289.08,-18980000000000.0,-25450000000000.0,26690000000000.0,0.10455999999999999,266958912,266958912,3058478052,38243,180,-1,266962361,266959090,51.3518,3517800000000,4050100000000,2637200000000,1873700000000,902420000000,42.6654,78.11,0.1214,0.5867399999999999,0.51878,0.45882,10.659,16.7913,0.7589600000000001,0.68616,-5.24448,-0.15895,10.9649,0.6616,3578000000000,2423000000000,3507000000000.0,3507000000000.0,239.84,255.03,0.4623,596.1,452.5,546.8,324.5,251.1,1.0,1.0,1.0,3507000000000.0,239.84,239.84
772,1.00035,3058478074,0.0,-1,1,3058478052,3058478052,-1,0,740600000000.0,740600000000.0,187.241,29.982,153.73,1,0.5503,148.86,3.91286,17.93526,44.40039,46.51,0.93,-183.59,-1486000000000.0,1981000000000.0,-472900000000.0,0.09292,414086257,414086257,3058478074,38265,180,-1,414087182,414086430,24.2951,757670000000,844220000000,580350000000,402890000000,210170000000,15.7587,12.58,0.09854,0.81276,0.55666,4.43599,4.48839,9.28785,0.9361799999999999,0.58728,-5.53756,-0.13585,5.36073,0.6114,759400000000,523100000000,770600000000.0,838200000000.0,153.32,170.84,0.5504,-26.23,-34.04,-41.58,-8.302999999999999,32.9,0.8354,0.9309999999999999,0.9309999999999999,770600000000.0,153.32,155.85
8233,1.00035,3058478066,0.0,-1,1,-1,-1,-1,0,62513300000.0,53700000000.0,78.078,16.643,56.55,1,0.6643,57.08,3.6969199999999995,17.52424,44.95625,-40.0,91.01,-307.03,9639000000.0,-3766000000.0,10280000000.0,0.041839999999999995,799780916,799780916,3058478066,38257,180,-1,799781396,799781079,17.07,53837000000,61879000000,41843000000,25488000000,10767000000,9.54307,5.22,0.04523,0.8358200000000001,0.5842,-4.56934,6.0515099999999995,-4.159330000000001,0.76134,0.38452,-3.88635,4.13403,-2.7884,0.5634,56240000000,48930000000,53700000000.0,62700000000.0,57.08,66.43,0.5624,9.777000000000001,0.27,-2.8539999999999996,-0.9365,3.7710000000000004,0.8234,1.0,1.0,53700000000.0,57.08,63.32
8642,1.00035,3058478061,0.0,-1,1,3058478052,3058478052,-1,0,50700000000.0,50700000000.0,76.597,5.009,62.01,1,0.3363,67.65,4.00782,18.269560000000002,44.42579,-174.26,-99.67,-61.58,-3457000000.0,-8312000000.0,2605000000.0,0.03474,812623315,812623315,3058478061,38252,180,-1,812623537,812623485,6.15885,51111000000,58880000000,40753000000,33529000000,19627000000,2.67073,2.78,0.03197,0.9343899999999999,0.81117,-1.40435,6.6059399999999995,-1.94682,0.97244,0.80004,1.85575,-1.9998599999999997,4.9501800000000005,0.535,62080000000,20580000000,51930000000.0,54790000000.0,71.27,88.65,0.3363,-13.12,-2.964,-1.7690000000000001,0.06729,1.671,0.8504,0.9790000000000001,0.9790000000000001,51930000000.0,71.27,75.02
177,1.00035,3060289317,0.0,-1,1,-1,-1,-1,0,3930580000000.0,3495000000000.0,314.051,30.951,258.01,1,0.5623,268.05,45.00472,42.54802,12.09357,-63.62,-539.15,2.9,-204800000000.0,-2617000000000.0,5965000000000.0,0.0202,267212400,267212400,3060289317,1849508,180,-1,267218771,267212575,29.1634,3523400000000,3737500000000,2921100000000,2203100000000,1209400000000,6.582110000000001,6.56,0.019190000000000002,0.6966899999999999,0.47648999999999997,2.10111,16.665,9.978819999999999,0.62611,0.45585,2.80345,13.159,7.85265,0.5596,3857000000000,1836000000000,3495000000000.0,3917000000000.0,268.05,328.0,0.5564,214.6,174.3,138.1,2.772,0.0,0.6643,1.0,1.0,3495000000000.0,268.05,272.86
5377,1.00035,3060290647,0.0,-1,1,-1,-1,-1,0,90276700000.0,87780000000.0,91.972,21.318,69.72,1,0.2763,69.97,44.294959999999996,42.00428,12.484630000000001,-78.75,-426.82,-185.91,14160000000.0,18140000000.0,17000000000.0,0.03698,701898091,701898091,3060290647,1850838,180,-1,701898336,701898240,15.2687,88320000000,102770000000,66240000000,42797000000,21671000000,13.2642,5.89,0.0391,0.82957,0.6429,-0.57858,8.13211,-1.8824900000000002,0.9576,0.76485,0.71918,2.33319,5.0673699999999995,0.5688,95600000000,82730000000,87780000000.0,90370000000.0,69.97,78.18,0.4503,-3.1,-3.398,1.155,6.388,7.808,0.9614,1.0,1.0,87780000000.0,69.97,72.42
7052,1.00035,3060289307,0.0,-1,1,-1,-1,-1,0,66740000000.0,63920000000.0,82.747,2.534,72.02,1,0.2463,81.36,44.73819,42.85882,12.463289999999999,100.95,-514.99,-89.14,-6620000000.0,-170500000.0,-7707000000.0,0.02926,762948016,762948016,3060289307,1849498,180,-1,762948325,762948170,4.415,64060000000,68557000000,58608000000,50975000000,32984000000,1.50153,5.46,0.02356,0.82326,0.68653,0.02011,5.44379,2.05071,0.88228,0.74908,-0.65057,4.536230000000001,1.86137,0.5062,99280000000,25080000000,63920000000.0,66920000000.0,81.36,88.87,0.2524,3.1,-0.2641,-0.2053,-0.664,0.5844,0.6944,1.0,1.0,63920000000.0,81.36,78.86
7644,1.00035,3060289330,0.0,-1,1,-1,-1,-1,0,59426700000.0,58470000000.0,80.324,5.827,63.44,1,0.3843,68.05,45.4819,42.05757,11.811060000000001,-183.76,-557.96,-186.61,-1578000000.0,2396000000.0,-4546000000.0,0.015569999999999999,781584000,781584000,3060289330,1849521,180,-1,781584290,781584168,7.70903,60652000000,64196000000,49748000000,36664000000,18809000000,4.82958,4.64,0.014459999999999999,0.68939,0.50225,-4.29361,4.12835,3.94715,0.71272,0.48136999999999996,-2.94731,3.79247,3.0252,0.5268,72070000000,24120000000,58470000000.0,59560000000.0,68.05,80.58,0.3664,-6.438,-1.03,-0.4071,1.252,1.034,0.8683,1.0,1.0,58470000000.0,68.05,72.56
178,1.00035,3058660707,0.0,-1,1,-1,-1,-1,0,3472000000000.0,3472000000000.0,313.385,27.948,261.42,1,0.2523,272.93,26.958879999999997,43.9458,14.978979999999998,-90.01,160.99,-142.78,266200000000.0,6735000000000.0,2815000000000.0,0.02342,267726379,267726379,3058660707,220898,180,-1,267730374,267726552,26.7021,3519500000000,3726500000000,2956600000000,2251900000000,1254200000000,2.36007,10.63,0.02174,0.8261700000000001,0.63855,16.67,-0.81228,1.2968,0.80275,0.56824,13.6213,-0.8926,0.8323,0.5544,3948000000000,1757000000000,3472000000000.0,3472000000000.0,272.93,296.52,0.3664,143.1,138.1,173.0,159.3,143.8,1.0,1.0,1.0,3472000000000.0,272.93,272.93
5218,1.00035,3058660689,0.0,-1,1,-1,-1,-1,0,133238000000.0,90910000000.0,93.054,2.107,87.1,1,0.3483,99.66,26.56092,44.08527,14.966970000000002,-10.8,1.12,-145.81,13570000000.0,-7356000000.0,459900000.0,0.026810000000000004,695559957,695559957,3058660689,220880,180,-1,695560358,695560130,3.6938800000000005,91319000000,95408000000,85458000000,75645000000,51929000000,2.1175200000000003,5.82,0.01991,0.87354,0.8087300000000001,5.47936,0.6632899999999999,0.9606100000000001,0.8631,0.81296,4.765,0.68293,1.52044,0.501,158800000000,40620000000,90910000000.0,134000000000.0,99.66,112.04,0.2643,-12.88,0.0,-0.5427,0.6433,0.0,0.5564,1.0,0.486,110700000000.0,102.92,110.11
6400,1.00035,3058660696,0.0,-1,1,3058660707,3058660707,-1,0,71690000000.0,71690000000.0,85.972,6.866,73.57,1,0.3663,75.1,27.0964,43.76552,14.812129999999998,-270.27,-66.85,-54.72,-10660000000.0,20910000000.0,-10000000000.0,0.049069999999999996,739994506,739994506,3058660696,220887,180,-1,739995024,739994675,7.2332,73737000000,77962000000,59153000000,45796000000,27532000000,3.20384,10.44,0.04886,0.76441,0.75893,5.57735,1.67992,-1.21716,0.81333,0.7679699999999999,4.56732,0.9081100000000001,-0.72368,0.6054,86600000000,34760000000,73740000000.0,77690000000.0,72.09,82.51,0.4444,-3.338,-2.7,-2.245,-0.06729,2.443,0.8444,0.9309999999999999,0.9309999999999999,73740000000.0,72.09,72.24
9974,1.00035,3058662860,0.0,-1,1,-1,-1,-1,0,46840000000.0,43070000000.0,72.542,2.434,63.37,1,0.5323,73.86,27.415340000000004,44.57972,15.08966,-19.08,104.3,-43.97,1469000000.0,-3620000000.0,3129000000.0,0.02756,850629076,850629076,3058662860,223051,180,-1,850629273,850629249,3.4217199999999997,43751000000,47568000000,38708000000,30394000000,20308000000,3.6343199999999998,7.22,0.02241,0.9535799999999999,0.8625299999999999,-2.2621700000000002,3.7047,-0.9508,0.8522,0.6905600000000001,-1.79677,3.29921,-1.09192,0.5112,64250000000,16900000000,43070000000.0,47160000000.0,73.86,82.76,0.2524,-3.338,-3.234,0.5436,0.08365,0.0,0.6343,1.0,1.0,43070000000.0,73.86,74.44
179,1.00035,3060077609,0.0,-1,1,-1,-1,-1,0,3471000000000.0,3471000000000.0,313.327,39.42,268.14,1,0.0963,248.01,42.37263,0.45023,9.62382,-217.66,115.34,-108.08,5390000000000.0,-17220000000000.0,-10160000000000.0,0.0548,267749412,267749412,3060077609,1637800,180,-1,267752245,267749590,41.5944,3472000000000,4278200000000,2828800000000,2168600000000,975480000000,6.42192,35.66,0.06168,0.8463,0.65963,9.34953,1.22356,15.392000000000001,0.9214600000000001,0.65988,5.05679,4.45425,12.1547,0.6616,3769000000000,2201000000000,3471000000000.0,3471000000000.0,248.01,275.09,0.4984,166.9,154.2,138.5,292.5,245.1,1.0,1.0,1.0,3471000000000.0,248.01,248.01
418,1.00035,3060077583,0.0,-1,1,-1,-1,-1,0,1493000000000.0,1493000000000.0,236.537,20.385,194.7,1,0.5283,202.97,41.80526,1.05803,9.78786,-23.56,220.55,-152.85,4671000000000.0,-514800000000.0,1945000000000.0,0.06834,343965851,343965851,3060077583,1637774,180,-1,343968264,343966028,21.463,1515200000000,1598600000000,1324900000000,1016200000000,537150000000,3.9620599999999997,8.14,0.06179,0.914,0.65674,-1.69717,3.1917,12.8322,0.88799,0.60965,-1.02655,-1.4657799999999999,10.8417,0.5368,1780000000000,742100000000,1493000000000.0,1493000000000.0,202.97,212.42,0.4264,23.85,47.63,66.29,37.13,24.55,1.0,1.0,1.0,1493000000000.0,202.97,202.97
